/Users/christineschafer/Documents/Uni-Kram/Masterarbeit/Repos/metaphor_in_political_speeches/venv/bin/python /Users/christineschafer/Documents/Uni-Kram/Masterarbeit/Repos/metaphor_in_political_speeches/src/mwe_metaphor/controller/bert_training_controller.py
Some weights of DistilBertForTokenClassification were not initialized from the model checkpoint at distilbert-base-german-cased and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
 19%|█▊        | 230/1233 [14:05<48:51,  2.92s/it]{'loss': 0.011, 'learning_rate': 2.3000000000000003e-05, 'epoch': 0.56}
 19%|█▉        | 240/1233 [14:35<48:40,  2.94s/it]{'loss': 0.0115, 'learning_rate': 2.4e-05, 'epoch': 0.58}
 20%|██        | 250/1233 [15:05<48:21,  2.95s/it]{'loss': 0.0108, 'learning_rate': 2.5e-05, 'epoch': 0.61}
 21%|██        | 260/1233 [15:34<47:28,  2.93s/it]{'loss': 0.0083, 'learning_rate': 2.6000000000000002e-05, 'epoch': 0.63}
 22%|██▏       | 270/1233 [16:03<46:37,  2.90s/it]{'loss': 0.0093, 'learning_rate': 2.7000000000000002e-05, 'epoch': 0.66}
 23%|██▎       | 280/1233 [16:33<46:58,  2.96s/it]{'loss': 0.0109, 'learning_rate': 2.8000000000000003e-05, 'epoch': 0.68}
 24%|██▎       | 290/1233 [17:03<46:37,  2.97s/it]{'loss': 0.0085, 'learning_rate': 2.9e-05, 'epoch': 0.71}
 24%|██▍       | 300/1233 [17:32<46:16,  2.98s/it]{'loss': 0.0083, 'learning_rate': 3e-05, 'epoch': 0.73}
 25%|██▌       | 310/1233 [18:02<45:47,  2.98s/it]{'loss': 0.0084, 'learning_rate': 3.1e-05, 'epoch': 0.75}
 26%|██▌       | 320/1233 [18:32<44:36,  2.93s/it]{'loss': 0.0091, 'learning_rate': 3.2000000000000005e-05, 'epoch': 0.78}
 27%|██▋       | 330/1233 [19:01<43:27,  2.89s/it]{'loss': 0.0081, 'learning_rate': 3.3e-05, 'epoch': 0.8}
 28%|██▊       | 340/1233 [19:30<43:08,  2.90s/it]{'loss': 0.0069, 'learning_rate': 3.4000000000000007e-05, 'epoch': 0.83}
 28%|██▊       | 350/1233 [22:16<1:17:15,  5.25s/it]{'loss': 0.0085, 'learning_rate': 3.5e-05, 'epoch': 0.85}
 29%|██▉       | 360/1233 [22:46<45:23,  3.12s/it]{'loss': 0.007, 'learning_rate': 3.6e-05, 'epoch': 0.88}
 30%|███       | 370/1233 [23:16<44:00,  3.06s/it]{'loss': 0.0065, 'learning_rate': 3.7e-05, 'epoch': 0.9}
 31%|███       | 380/1233 [23:46<41:56,  2.95s/it]{'loss': 0.0073, 'learning_rate': 3.8e-05, 'epoch': 0.92}
 32%|███▏      | 390/1233 [24:15<41:12,  2.93s/it]{'loss': 0.0063, 'learning_rate': 3.9000000000000006e-05, 'epoch': 0.95}
 32%|███▏      | 400/1233 [24:45<40:55,  2.95s/it]{'loss': 0.0075, 'learning_rate': 4e-05, 'epoch': 0.97}
 33%|███▎      | 410/1233 [25:14<39:50,  2.90s/it]{'loss': 0.0064, 'learning_rate': 4.1e-05, 'epoch': 1.0}
 34%|███▍      | 420/1233 [25:42<40:15,  2.97s/it]{'loss': 0.0058, 'learning_rate': 4.2e-05, 'epoch': 1.02}
 35%|███▍      | 430/1233 [26:12<39:22,  2.94s/it]{'loss': 0.0072, 'learning_rate': 4.3e-05, 'epoch': 1.05}
 36%|███▌      | 440/1233 [26:43<40:05,  3.03s/it]{'loss': 0.0059, 'learning_rate': 4.4000000000000006e-05, 'epoch': 1.07}
 36%|███▋      | 450/1233 [27:13<39:22,  3.02s/it]{'loss': 0.0054, 'learning_rate': 4.5e-05, 'epoch': 1.09}
 37%|███▋      | 460/1233 [27:43<39:05,  3.03s/it]{'loss': 0.0061, 'learning_rate': 4.600000000000001e-05, 'epoch': 1.12}
 38%|███▊      | 470/1233 [28:13<37:56,  2.98s/it]{'loss': 0.0078, 'learning_rate': 4.7e-05, 'epoch': 1.14}
 39%|███▉      | 480/1233 [28:42<37:23,  2.98s/it]{'loss': 0.0058, 'learning_rate': 4.8e-05, 'epoch': 1.17}
 40%|███▉      | 490/1233 [29:13<37:17,  3.01s/it]{'loss': 0.0072, 'learning_rate': 4.9e-05, 'epoch': 1.19}
 41%|████      | 500/1233 [29:43<37:30,  3.07s/it]{'loss': 0.0065, 'learning_rate': 5e-05, 'epoch': 1.22}
 41%|████▏     | 510/1233 [30:15<37:00,  3.07s/it]{'loss': 0.0055, 'learning_rate': 4.931787175989086e-05, 'epoch': 1.24}
 42%|████▏     | 520/1233 [30:44<34:59,  2.94s/it]{'loss': 0.0057, 'learning_rate': 4.8635743519781724e-05, 'epoch': 1.27}
 43%|████▎     | 530/1233 [31:14<34:55,  2.98s/it]{'loss': 0.0064, 'learning_rate': 4.795361527967258e-05, 'epoch': 1.29}
 44%|████▍     | 540/1233 [31:44<34:43,  3.01s/it]{'loss': 0.0069, 'learning_rate': 4.727148703956344e-05, 'epoch': 1.31}
 45%|████▍     | 550/1233 [32:15<34:15,  3.01s/it]{'loss': 0.006, 'learning_rate': 4.6589358799454304e-05, 'epoch': 1.34}
 45%|████▌     | 560/1233 [32:45<33:58,  3.03s/it]{'loss': 0.0072, 'learning_rate': 4.590723055934516e-05, 'epoch': 1.36}
 46%|████▌     | 570/1233 [33:15<33:14,  3.01s/it]{'loss': 0.0044, 'learning_rate': 4.522510231923602e-05, 'epoch': 1.39}
 47%|████▋     | 580/1233 [33:45<32:52,  3.02s/it]{'loss': 0.0043, 'learning_rate': 4.4542974079126876e-05, 'epoch': 1.41}
 48%|████▊     | 590/1233 [34:15<32:14,  3.01s/it]{'loss': 0.0058, 'learning_rate': 4.386084583901774e-05, 'epoch': 1.44}
 49%|████▊     | 600/1233 [34:45<31:38,  3.00s/it]{'loss': 0.0058, 'learning_rate': 4.31787175989086e-05, 'epoch': 1.46}
 49%|████▉     | 610/1233 [35:15<31:18,  3.02s/it]{'loss': 0.0052, 'learning_rate': 4.2496589358799456e-05, 'epoch': 1.48}
 50%|█████     | 620/1233 [35:45<30:59,  3.03s/it]{'loss': 0.0059, 'learning_rate': 4.181446111869032e-05, 'epoch': 1.51}
 51%|█████     | 630/1233 [36:15<30:16,  3.01s/it]{'loss': 0.0045, 'learning_rate': 4.113233287858118e-05, 'epoch': 1.53}
 52%|█████▏    | 640/1233 [36:47<30:14,  3.06s/it]{'loss': 0.0055, 'learning_rate': 4.0450204638472035e-05, 'epoch': 1.56}
 53%|█████▎    | 650/1233 [37:18<30:40,  3.16s/it]{'loss': 0.0062, 'learning_rate': 3.97680763983629e-05, 'epoch': 1.58}
 54%|█████▎    | 660/1233 [37:48<28:30,  2.99s/it]{'loss': 0.0057, 'learning_rate': 3.908594815825376e-05, 'epoch': 1.61}
 54%|█████▍    | 670/1233 [38:17<27:37,  2.94s/it]{'loss': 0.0063, 'learning_rate': 3.8403819918144614e-05, 'epoch': 1.63}
 55%|█████▌    | 680/1233 [38:47<27:58,  3.04s/it]{'loss': 0.0053, 'learning_rate': 3.772169167803547e-05, 'epoch': 1.65}
 56%|█████▌    | 690/1233 [39:18<27:34,  3.05s/it]{'loss': 0.0046, 'learning_rate': 3.7039563437926336e-05, 'epoch': 1.68}
 57%|█████▋    | 700/1233 [39:48<26:47,  3.02s/it]{'loss': 0.0051, 'learning_rate': 3.6357435197817194e-05, 'epoch': 1.7}
 58%|█████▊    | 710/1233 [40:18<26:14,  3.01s/it]{'loss': 0.0059, 'learning_rate': 3.567530695770805e-05, 'epoch': 1.73}
 58%|█████▊    | 720/1233 [40:48<25:45,  3.01s/it]{'loss': 0.0053, 'learning_rate': 3.4993178717598915e-05, 'epoch': 1.75}
 59%|█████▉    | 730/1233 [41:18<25:02,  2.99s/it]{'loss': 0.0045, 'learning_rate': 3.431105047748977e-05, 'epoch': 1.78}
 60%|██████    | 740/1233 [41:48<24:21,  2.96s/it]{'loss': 0.0061, 'learning_rate': 3.362892223738063e-05, 'epoch': 1.8}
 61%|██████    | 750/1233 [42:18<24:18,  3.02s/it]{'loss': 0.0053, 'learning_rate': 3.294679399727149e-05, 'epoch': 1.82}
 62%|██████▏   | 760/1233 [42:48<23:41,  3.00s/it]{'loss': 0.0052, 'learning_rate': 3.226466575716235e-05, 'epoch': 1.85}
 62%|██████▏   | 770/1233 [43:18<23:20,  3.03s/it]{'loss': 0.0048, 'learning_rate': 3.158253751705321e-05, 'epoch': 1.87}
 63%|██████▎   | 780/1233 [43:48<22:43,  3.01s/it]{'loss': 0.0055, 'learning_rate': 3.090040927694407e-05, 'epoch': 1.9}
 64%|██████▍   | 790/1233 [44:18<21:37,  2.93s/it]{'loss': 0.0039, 'learning_rate': 3.0218281036834928e-05, 'epoch': 1.92}
 65%|██████▍   | 800/1233 [44:47<20:58,  2.91s/it]{'loss': 0.0053, 'learning_rate': 2.9536152796725786e-05, 'epoch': 1.95}
 66%|██████▌   | 810/1233 [45:16<20:47,  2.95s/it]{'loss': 0.0056, 'learning_rate': 2.8854024556616643e-05, 'epoch': 1.97}
 67%|██████▋   | 820/1233 [45:47<20:39,  3.00s/it]{'loss': 0.0044, 'learning_rate': 2.8171896316507508e-05, 'epoch': 2.0}
 67%|██████▋   | 830/1233 [46:15<19:32,  2.91s/it]{'loss': 0.004, 'learning_rate': 2.7489768076398365e-05, 'epoch': 2.02}
 68%|██████▊   | 840/1233 [46:45<20:22,  3.11s/it]{'loss': 0.0037, 'learning_rate': 2.6807639836289223e-05, 'epoch': 2.04}
 69%|██████▉   | 850/1233 [47:15<19:18,  3.03s/it]{'loss': 0.0045, 'learning_rate': 2.6125511596180087e-05, 'epoch': 2.07}
 70%|██████▉   | 860/1233 [47:46<18:51,  3.03s/it]{'loss': 0.0037, 'learning_rate': 2.5443383356070944e-05, 'epoch': 2.09}
 71%|███████   | 870/1233 [48:16<18:22,  3.04s/it]{'loss': 0.0037, 'learning_rate': 2.4761255115961802e-05, 'epoch': 2.12}
 71%|███████▏  | 880/1233 [48:46<17:47,  3.03s/it]{'loss': 0.003, 'learning_rate': 2.4079126875852663e-05, 'epoch': 2.14}
 72%|███████▏  | 890/1233 [49:17<17:24,  3.05s/it]{'loss': 0.0027, 'learning_rate': 2.3396998635743524e-05, 'epoch': 2.17}
 73%|███████▎  | 900/1233 [49:47<16:46,  3.02s/it]{'loss': 0.0034, 'learning_rate': 2.271487039563438e-05, 'epoch': 2.19}
 74%|███████▍  | 910/1233 [50:17<16:05,  2.99s/it]{'loss': 0.0024, 'learning_rate': 2.203274215552524e-05, 'epoch': 2.21}
 75%|███████▍  | 920/1233 [50:47<15:49,  3.04s/it]{'loss': 0.0027, 'learning_rate': 2.13506139154161e-05, 'epoch': 2.24}
 75%|███████▌  | 930/1233 [51:17<15:05,  2.99s/it]{'loss': 0.0024, 'learning_rate': 2.0668485675306957e-05, 'epoch': 2.26}
 76%|███████▌  | 940/1233 [51:46<14:32,  2.98s/it]{'loss': 0.0037, 'learning_rate': 1.9986357435197818e-05, 'epoch': 2.29}
 77%|███████▋  | 950/1233 [52:17<14:17,  3.03s/it]{'loss': 0.0027, 'learning_rate': 1.9304229195088676e-05, 'epoch': 2.31}
 78%|███████▊  | 960/1233 [52:47<13:49,  3.04s/it]{'loss': 0.0034, 'learning_rate': 1.8622100954979537e-05, 'epoch': 2.34}
 79%|███████▊  | 970/1233 [53:17<13:09,  3.00s/it]{'loss': 0.0037, 'learning_rate': 1.7939972714870394e-05, 'epoch': 2.36}
 79%|███████▉  | 980/1233 [53:47<12:47,  3.03s/it]{'loss': 0.0043, 'learning_rate': 1.7257844474761255e-05, 'epoch': 2.38}
 80%|████████  | 990/1233 [54:17<12:02,  2.97s/it]{'loss': 0.0048, 'learning_rate': 1.6575716234652116e-05, 'epoch': 2.41}
 81%|████████  | 1000/1233 [54:46<11:36,  2.99s/it]{'loss': 0.0035, 'learning_rate': 1.5893587994542974e-05, 'epoch': 2.43}
 82%|████████▏ | 1010/1233 [55:19<11:19,  3.05s/it]{'loss': 0.0032, 'learning_rate': 1.5211459754433834e-05, 'epoch': 2.46}
 83%|████████▎ | 1020/1233 [55:49<10:42,  3.01s/it]{'loss': 0.0039, 'learning_rate': 1.4529331514324692e-05, 'epoch': 2.48}
 84%|████████▎ | 1030/1233 [56:19<10:09,  3.00s/it]{'loss': 0.0023, 'learning_rate': 1.3847203274215553e-05, 'epoch': 2.51}
 84%|████████▍ | 1040/1233 [56:49<09:36,  2.99s/it]{'loss': 0.0027, 'learning_rate': 1.3165075034106414e-05, 'epoch': 2.53}
 85%|████████▌ | 1050/1233 [57:19<09:04,  2.98s/it]{'loss': 0.0038, 'learning_rate': 1.2482946793997271e-05, 'epoch': 2.55}
 86%|████████▌ | 1060/1233 [57:49<08:36,  2.99s/it]{'loss': 0.0031, 'learning_rate': 1.1800818553888132e-05, 'epoch': 2.58}
 87%|████████▋ | 1070/1233 [58:20<08:28,  3.12s/it]{'loss': 0.0032, 'learning_rate': 1.1118690313778991e-05, 'epoch': 2.6}
 88%|████████▊ | 1080/1233 [58:50<07:32,  2.95s/it]{'loss': 0.0029, 'learning_rate': 1.043656207366985e-05, 'epoch': 2.63}
 88%|████████▊ | 1090/1233 [59:20<07:10,  3.01s/it]{'loss': 0.0033, 'learning_rate': 9.75443383356071e-06, 'epoch': 2.65}
 89%|████████▉ | 1100/1233 [59:50<06:33,  2.96s/it]{'loss': 0.0027, 'learning_rate': 9.07230559345157e-06, 'epoch': 2.68}
 90%|█████████ | 1110/1233 [1:00:19<06:08,  2.99s/it]{'loss': 0.0034, 'learning_rate': 8.39017735334243e-06, 'epoch': 2.7}
 91%|█████████ | 1120/1233 [1:00:49<05:40,  3.01s/it]{'loss': 0.0024, 'learning_rate': 7.70804911323329e-06, 'epoch': 2.73}
 92%|█████████▏| 1130/1233 [1:01:19<05:06,  2.97s/it]{'loss': 0.0024, 'learning_rate': 7.025920873124148e-06, 'epoch': 2.75}
 92%|█████████▏| 1140/1233 [1:01:49<04:39,  3.00s/it]{'loss': 0.0041, 'learning_rate': 6.343792633015007e-06, 'epoch': 2.77}
 93%|█████████▎| 1150/1233 [1:02:19<04:06,  2.97s/it]{'loss': 0.0038, 'learning_rate': 5.661664392905867e-06, 'epoch': 2.8}
 94%|█████████▍| 1160/1233 [1:02:49<03:37,  2.98s/it]{'loss': 0.0036, 'learning_rate': 4.979536152796726e-06, 'epoch': 2.82}
 95%|█████████▍| 1170/1233 [1:03:19<03:07,  2.97s/it]{'loss': 0.0034, 'learning_rate': 4.297407912687585e-06, 'epoch': 2.85}
 96%|█████████▌| 1180/1233 [1:03:49<02:39,  3.02s/it]{'loss': 0.003, 'learning_rate': 3.615279672578445e-06, 'epoch': 2.87}
 97%|█████████▋| 1190/1233 [1:04:18<02:07,  2.96s/it]{'loss': 0.003, 'learning_rate': 2.9331514324693043e-06, 'epoch': 2.9}
 97%|█████████▋| 1200/1233 [1:04:49<01:39,  3.01s/it]{'loss': 0.0036, 'learning_rate': 2.251023192360164e-06, 'epoch': 2.92}
 98%|█████████▊| 1210/1233 [1:05:19<01:09,  3.02s/it]{'loss': 0.0026, 'learning_rate': 1.5688949522510235e-06, 'epoch': 2.94}
 99%|█████████▉| 1220/1233 [1:05:49<00:38,  2.95s/it]{'loss': 0.0038, 'learning_rate': 8.867667121418828e-07, 'epoch': 2.97}
100%|█████████▉| 1230/1233 [1:06:18<00:08,  2.95s/it]{'loss': 0.0038, 'learning_rate': 2.0463847203274217e-07, 'epoch': 2.99}
100%|██████████| 1233/1233 [1:06:26<00:00,  3.23s/it]
{'train_runtime': 3986.4086, 'train_samples_per_second': 4.943, 'train_steps_per_second': 0.309, 'train_loss': 0.015294837349208506, 'epoch': 3.0}

Process finished with exit code 0
